Date,Open (Spot Price USD),High (Spot Price USD),Low (Spot Price USD),Close (Spot Price USD)
12-10-2021 00:00,1772.419,1781.789,1769.619,1773.388
13-10-2021 00:00,1780.066,1808.498,1780.066,1804.944
14-10-2021 00:00,1811.406,1811.729,1806.237,1809.36
15-10-2021 00:00,1781.25,1788.789,1778.127,1780.604
18-10-2021 00:00,1781.573,1783.404,1775.004,1776.188
19-10-2021 00:00,1793.205,1793.205,1779.204,1781.896
20-10-2021 00:00,1790.082,1799.775,1787.066,1797.513
21-10-2021 00:00,1795.359,1797.944,1790.405,1795.898
22-10-2021 00:00,1816.576,1825.946,1795.036,1806.883
25-10-2021 00:00,1816.468,1822.392,1815.068,1819.376
26-10-2021 00:00,1808.068,1808.391,1794.605,1805.914
27-10-2021 00:00,1806.452,1811.514,1797.082,1810.652
28-10-2021 00:00,1819.915,1822.823,1804.298,1810.222
29-10-2021 00:00,1790.943,1795.682,1783.943,1794.82
01-11-2021 00:00,1802.683,1807.637,1797.621,1804.19
02-11-2021 00:00,1803.221,1805.375,1798.159,1800.313
03-11-2021 00:00,1780.712,1787.281,1770.373,1785.343
04-11-2021 00:00,1804.083,1810.868,1802.575,1805.59
05-11-2021 00:00,1813.883,1830.254,1807.745,1829.177
08-11-2021 00:00,1835.531,1838.439,1831.546,1835.746
09-11-2021 00:00,1838.762,1845.009,1832.192,1844.793
10-11-2021 00:00,1870.426,1880.98,1853.625,1864.825
11-11-2021 00:00,1873.765,1876.888,1871.18,1875.272
12-11-2021 00:00,1868.703,1881.196,1867.518,1878.826
15-11-2021 00:00,1875.057,1880.334,1870.641,1875.919
16-11-2021 00:00,1873.657,1879.15,1861.702,1862.348
17-11-2021 00:00,1876.565,1880.55,1872.795,1879.365
18-11-2021 00:00,1873.549,1877.857,1868.918,1873.334
19-11-2021 00:00,1870.641,1875.057,1855.025,1859.01
22-11-2021 00:00,1829.823,1835.639,1813.883,1817.33
23-11-2021 00:00,1801.606,1805.052,1793.528,1801.606
24-11-2021 00:00,1794.067,1803.329,1791.266,1799.882
26-11-2021 00:00,1815.822,1816.253,1791.805,1796.975
29-11-2021 00:00,1796.867,1801.39,1791.913,1794.497
30-11-2021 00:00,1806.883,1820.238,1781.035,1782.435
01-12-2021 00:00,1796.867,1803.652,1788.466,1789.543
02-12-2021 00:00,1786.635,1787.174,1773.065,1779.635
03-12-2021 00:00,1782.327,1797.836,1777.05,1794.605
06-12-2021 00:00,1789.328,1796.436,1787.066,1790.189
07-12-2021 00:00,1789.974,1799.452,1789.759,1796.544
08-12-2021 00:00,1793.313,1798.159,1790.836,1797.513
09-12-2021 00:00,1793.636,1794.067,1784.05,1786.528
10-12-2021 00:00,1795.574,1797.728,1789.759,1794.067
13-12-2021 00:00,1797.513,1801.39,1795.036,1798.59
14-12-2021 00:00,1780.712,1789.328,1778.773,1781.789
15-12-2021 00:00,1779.958,1792.128,1764.126,1789.435
16-12-2021 00:00,1798.698,1811.299,1797.944,1811.083
17-12-2021 00:00,1817.222,1821.53,1806.991,1807.206
20-12-2021 00:00,1808.068,1809.36,1799.236,1799.559
21-12-2021 00:00,1806.021,1806.991,1795.79,1798.805
22-12-2021 00:00,1804.837,1816.253,1799.775,1815.714
23-12-2021 00:00,1816.791,1821.853,1809.468,1819.807
27-12-2021 00:00,1819.699,1824.653,1817.761,1824.115
28-12-2021 00:00,1823.684,1827.13,1816.037,1816.253
29-12-2021 00:00,1802.467,1816.791,1801.606,1815.714
30-12-2021 00:00,1813.991,1828.854,1813.345,1828.746
31-12-2021 00:00,1836.608,1842.101,1831.331,1841.239
03-01-2022 00:00,1818.622,1820.238,1809.36,1812.914
04-01-2022 00:00,1819.053,1827.884,1817.222,1826.269
05-01-2022 00:00,1837.577,1840.916,1819.053,1820.776
06-01-2022 00:00,1800.313,1806.668,1797.082,1798.482
07-01-2022 00:00,1802.575,1809.468,1797.082,1806.668
10-01-2022 00:00,1802.467,1812.591,1801.929,1812.16
11-01-2022 00:00,1814.099,1834.239,1813.345,1834.023
12-01-2022 00:00,1832.946,1838.978,1831.008,1838.87
13-01-2022 00:00,1831.869,1833.269,1823.038,1832.623
14-01-2022 00:00,1833.269,1836.931,1825.3,1827.346
18-01-2022 00:00,1827.023,1831.008,1821.099,1824.33
19-01-2022 00:00,1835.1,1854.486,1833.054,1853.302
20-01-2022 00:00,1855.779,1858.902,1848.024,1848.67
21-01-2022 00:00,1852.871,1853.732,1838.87,1842.639
24-01-2022 00:00,1850.071,1853.948,1840.055,1852.763
25-01-2022 00:00,1851.901,1864.825,1850.071,1858.687
26-01-2022 00:00,1845.87,1849.532,1825.3,1828.638
27-01-2022 00:00,1809.575,1821.099,1802.144,1805.052
28-01-2022 00:00,1793.851,1803.544,1791.805,1799.667
31-01-2022 00:00,1807.098,1810.868,1803.544,1810.329
01-02-2022 00:00,1815.499,1818.515,1807.96,1811.837
02-02-2022 00:00,1813.022,1821.422,1811.083,1818.407
03-02-2022 00:00,1812.699,1818.191,1798.913,1815.822
04-02-2022 00:00,1809.791,1821.207,1809.252,1818.622
07-02-2022 00:00,1824.976,1834.131,1822.176,1832.085
08-02-2022 00:00,1831.977,1839.301,1830.361,1837.685
09-02-2022 00:00,1838.224,1846.193,1836.824,1843.932
10-02-2022 00:00,1836.5,1852.332,1835.854,1836.931
11-02-2022 00:00,1838.978,1876.134,1838.547,1871.934
14-02-2022 00:00,1871.611,1884.75,1870.534,1881.95
15-02-2022 00:00,1864.287,1866.872,1856.64,1864.072
16-02-2022 00:00,1868.487,1883.242,1868.38,1883.242
17-02-2022 00:00,1903.059,1911.998,1899.72,1908.983
18-02-2022 00:00,1907.044,1908.983,1901.013,1907.582
22-02-2022 00:00,1913.506,1917.814,1904.351,1911.567
23-02-2022 00:00,1910.49,1921.26,1910.167,1920.183
24-02-2022 00:00,1966.494,1966.602,1887.658,1907.798
25-02-2022 00:00,1900.043,1904.028,1893.258,1901.444
28-02-2022 00:00,1926.322,1927.722,1900.905,1921.153
01-03-2022 00:00,1928.369,1957.555,1928.153,1956.047
02-03-2022 00:00,1940,1946.247,1925.568,1935.692
03-03-2022 00:00,1938.169,1952.601,1933.215,1947.216
04-03-2022 00:00,1961.325,1981.465,1953.247,1978.234
07-03-2022 00:00,1986.526,2010.113,1984.049,2007.636
08-03-2022 00:00,2028.53,2081.841,2027.56,2062.563
09-03-2022 00:00,2003.651,2016.467,1989.865,2001.281
10-03-2022 00:00,2012.698,2018.083,1992.342,2007.528
11-03-2022 00:00,1978.88,2000.851,1975.649,1993.419
14-03-2022 00:00,1971.233,1974.033,1959.601,1963.371
15-03-2022 00:00,1928.907,1941.508,1917.168,1926.645
16-03-2022 00:00,1929.23,1939.892,1904.89,1938.708
17-03-2022 00:00,1951.093,1960.463,1945.6,1948.185
18-03-2022 00:00,1937.846,1948.616,1928.261,1931.061
21-03-2022 00:00,1931.384,1952.493,1931.276,1945.816
22-03-2022 00:00,1934.292,1935.477,1920.506,1931.707
23-03-2022 00:00,1941.723,1958.955,1936.015,1958.094
24-03-2022 00:00,1963.91,1976.403,1957.663,1972.31
25-03-2022 00:00,1958.094,1972.31,1953.14,1964.233
28-03-2022 00:00,1942.693,1952.924,1926.215,1928.476
29-03-2022 00:00,1906.505,1931.384,1902.951,1929.338
30-03-2022 00:00,1936.015,1948.508,1935.154,1944.847
31-03-2022 00:00,1948.401,1959.709,1944.631,1945.6
01-04-2022 00:00,1933.754,1943.554,1927.615,1933.215
04-04-2022 00:00,1941.185,1947.324,1934.077,1942.585
05-04-2022 00:00,1948.401,1954.647,1927.076,1930.415
06-04-2022 00:00,1936.231,1941.939,1924.599,1934.938
07-04-2022 00:00,1937.2,1948.078,1936.446,1942.262
08-04-2022 00:00,1944.2,1958.201,1944.2,1954.432
11-04-2022 00:00,1972.741,1974.464,1950.555,1964.125
12-04-2022 00:00,1982.111,1988.573,1970.479,1979.203
13-04-2022 00:00,1987.065,1991.804,1983.08,1988.68
14-04-2022 00:00,1984.696,1986.096,1969.618,1982.111
18-04-2022 00:00,2002.681,2004.297,1985.88,1988.25
19-04-2022 00:00,1972.956,1977.91,1952.924,1958.201
20-04-2022 00:00,1955.724,1967.894,1953.14,1967.787
21-04-2022 00:00,1957.663,1963.586,1947.001,1960.786
22-04-2022 00:00,1946.354,1955.94,1935.8,1941.723
25-04-2022 00:00,1908.121,1911.783,1900.69,1906.829
26-04-2022 00:00,1916.521,1920.291,1905.428,1909.736
27-04-2022 00:00,1900.474,1902.413,1890.135,1895.305
28-04-2022 00:00,1894.658,1905.967,1892.181,1905.536
29-04-2022 00:00,1917.814,1923.737,1903.167,1905.321
02-05-2022 00:00,1869.78,1880.98,1862.995,1869.995
03-05-2022 00:00,1872.795,1887.012,1872.365,1874.949
04-05-2022 00:00,1877.426,1899.29,1870.426,1893.366
05-05-2022 00:00,1912.321,1912.86,1881.088,1886.15
06-05-2022 00:00,1888.95,1901.551,1883.242,1889.273
09-05-2022 00:00,1876.888,1876.888,1860.948,1861.918
10-05-2022 00:00,1871.826,1873.549,1843.824,1846.193
11-05-2022 00:00,1857.933,1866.656,1854.594,1861.271
12-05-2022 00:00,1853.194,1856.748,1829.823,1832.731
13-05-2022 00:00,1812.699,1826.807,1809.468,1817.868
16-05-2022 00:00,1813.991,1835.531,1813.022,1835.208
17-05-2022 00:00,1835.639,1836.608,1821.638,1823.684
18-05-2022 00:00,1820.238,1833.162,1818.084,1824.653
19-05-2022 00:00,1847.594,1858.04,1840.485,1851.471
20-05-2022 00:00,1849.317,1855.025,1840.485,1852.763
23-05-2022 00:00,1864.61,1867.303,1855.456,1861.379
24-05-2022 00:00,1868.272,1878.396,1866.98,1875.38
25-05-2022 00:00,1860.948,1864.933,1849.532,1864.072
26-05-2022 00:00,1853.84,1862.456,1849.855,1860.625
27-05-2022 00:00,1868.487,1868.81,1859.333,1861.595
31-05-2022 00:00,1860.087,1863.964,1842.532,1843.178
01-06-2022 00:00,1854.702,1858.148,1845.87,1854.917
02-06-2022 00:00,1870.318,1878.826,1868.487,1877.75
03-06-2022 00:00,1868.918,1873.657,1855.133,1858.687
06-06-2022 00:00,1861.164,1862.025,1848.67,1850.501
07-06-2022 00:00,1853.625,1863.749,1852.332,1862.564
08-06-2022 00:00,1862.025,1868.056,1859.656,1860.841
09-06-2022 00:00,1857.286,1858.794,1847.917,1854.917
10-06-2022 00:00,1840.485,1884.104,1835.854,1879.796
13-06-2022 00:00,1843.609,1845.332,1826.7,1830.146
14-06-2022 00:00,1826.7,1827.992,1812.591,1815.499
15-06-2022 00:00,1835.208,1850.717,1820.992,1839.193
16-06-2022 00:00,1836.931,1860.733,1832.731,1859.871
17-06-2022 00:00,1854.055,1855.671,1841.347,1844.578
21-06-2022 00:00,1842.316,1851.471,1835.962,1837.685
22-06-2022 00:00,1848.24,1855.671,1842.747,1845.009
23-06-2022 00:00,1845.87,1853.84,1829.823,1833.7
24-06-2022 00:00,1833.485,1838.87,1829.285,1831.869
27-06-2022 00:00,1837.362,1838.116,1828.208,1829.823
28-06-2022 00:00,1831.654,1833.162,1825.623,1826.807
29-06-2022 00:00,1837.147,1838.439,1821.961,1825.407
30-06-2022 00:00,1825.623,1830.469,1811.945,1814.314
01-07-2022 00:00,1800.098,1816.684,1798.159,1812.806
05-07-2022 00:00,1800.529,1802.144,1770.696,1774.358
06-07-2022 00:00,1769.726,1772.419,1739.032,1746.248
07-07-2022 00:00,1749.371,1755.941,1745.386,1747.217
08-07-2022 00:00,1748.51,1759.603,1743.017,1747.971
11-07-2022 00:00,1743.986,1749.479,1738.063,1738.601
12-07-2022 00:00,1736.339,1740.647,1730.954,1732.139
13-07-2022 00:00,1724.277,1752.387,1723.846,1740.432
14-07-2022 00:00,1712.645,1721.369,1704.029,1715.984
15-07-2022 00:00,1712.538,1715.123,1705.43,1712.538
18-07-2022 00:00,1724.062,1727.831,1712.969,1714.153
19-07-2022 00:00,1717.492,1721.8,1715.984,1718.246
20-07-2022 00:00,1720.077,1721.261,1701.983,1702.091
21-07-2022 00:00,1704.999,1726.539,1704.568,1726.108
22-07-2022 00:00,1729.124,1746.14,1726.97,1730.416
25-07-2022 00:00,1730.093,1730.739,1721.154,1725.677
26-07-2022 00:00,1725.677,1728.585,1720.938,1723.631
27-07-2022 00:00,1723.415,1747.002,1717.923,1741.186
28-07-2022 00:00,1758.849,1763.695,1754.218,1762.403
29-07-2022 00:00,1765.095,1773.711,1758.526,1767.357
01-08-2022 00:00,1776.835,1781.466,1770.696,1777.373
02-08-2022 00:00,1784.158,1792.774,1766.495,1766.819
03-08-2022 00:00,1774.573,1776.081,1760.68,1771.126
04-08-2022 00:00,1782.758,1801.929,1780.712,1800.421
05-08-2022 00:00,1776.942,1786.097,1775.65,1780.173
08-08-2022 00:00,1788.143,1796.544,1787.066,1795.251
09-08-2022 00:00,1803.76,1807.206,1796.651,1800.744
10-08-2022 00:00,1802.79,1809.145,1794.497,1796.221
11-08-2022 00:00,1800.313,1805.698,1791.159,1791.482
12-08-2022 00:00,1800.421,1808.714,1796.759,1807.96
15-08-2022 00:00,1787.712,1790.513,1781.789,1784.697
16-08-2022 00:00,1780.389,1784.804,1778.989,1781.573
17-08-2022 00:00,1779.312,1779.527,1765.741,1770.05
18-08-2022 00:00,1772.742,1776.081,1761.326,1765.418
19-08-2022 00:00,1762.51,1763.48,1751.417,1752.494
22-08-2022 00:00,1741.078,1746.032,1737.847,1740.863
23-08-2022 00:00,1744.309,1760.141,1743.771,1753.033
24-08-2022 00:00,1749.479,1762.08,1748.725,1758.203
25-08-2022 00:00,1765.957,1766.172,1758.095,1763.588
26-08-2022 00:00,1756.802,1762.08,1739.894,1742.155
29-08-2022 00:00,1743.448,1751.417,1741.509,1743.232
30-08-2022 00:00,1736.878,1738.601,1726.862,1728.693
31-08-2022 00:00,1717.815,1729.339,1715.23,1715.338
01-09-2022 00:00,1703.491,1705.86,1694.336,1700.26
02-09-2022 00:00,1716.2,1723.846,1713.938,1715.23
06-09-2022 00:00,1714.261,1717.384,1705.106,1705.214
07-09-2022 00:00,1703.275,1724.815,1702.522,1722.554
08-09-2022 00:00,1718.246,1721.692,1709.307,1712.215
09-09-2022 00:00,1720.184,1725.785,1716.846,1721.261
12-09-2022 00:00,1734.401,1740.647,1729.124,1729.985
13-09-2022 00:00,1706.722,1715.338,1705.86,1707.476
14-09-2022 00:00,1708.984,1712.215,1698.752,1700.906
15-09-2022 00:00,1688.305,1696.167,1665.257,1669.135
16-09-2022 00:00,1665.688,1686.151,1662.242,1678.397
19-09-2022 00:00,1667.95,1680.551,1667.411,1679.689
20-09-2022 00:00,1669.673,1671.827,1664.934,1670.104
21-09-2022 00:00,1679.797,1693.583,1658.688,1677.858
22-09-2022 00:00,1682.92,1685.29,1672.689,1676.889
23-09-2022 00:00,1657.503,1658.58,1643.933,1647.918
26-09-2022 00:00,1650.179,1653.303,1626.593,1628.747
27-09-2022 00:00,1639.733,1644.902,1631.655,1632.086
28-09-2022 00:00,1649.964,1668.058,1647.056,1666.011
29-09-2022 00:00,1660.088,1669.673,1649.533,1665.688
30-09-2022 00:00,1668.704,1680.551,1664.719,1665.796
03-10-2022 00:00,1674.089,1706.83,1671.827,1706.291
04-10-2022 00:00,1714.369,1734.832,1711.568,1730.739
05-10-2022 00:00,1715.876,1724.062,1705.753,1721.154
06-10-2022 00:00,1716.846,1722.554,1711.891,1719.215
07-10-2022 00:00,1706.614,1712.215,1698.214,1700.368
10-10-2022 00:00,1679.474,1683.89,1670.642,1674.52
11-10-2022 00:00,1674.627,1688.844,1668.488,1671.073
12-10-2022 00:00,1674.843,1683.243,1672.15,1680.012
13-10-2022 00:00,1652.98,1677.212,1646.948,1668.381
14-10-2022 00:00,1658.795,1660.734,1644.794,1647.595
17-10-2022 00:00,1668.488,1672.904,1651.256,1652.333
18-10-2022 00:00,1659.442,1661.165,1650.395,1655.888
19-10-2022 00:00,1638.009,1642.317,1632.086,1633.701
20-10-2022 00:00,1636.178,1650.287,1629.178,1631.116
21-10-2022 00:00,1636.825,1661.919,1635.209,1660.195
24-10-2022 00:00,1652.656,1659.226,1648.456,1654.81
25-10-2022 00:00,1658.149,1667.088,1656.749,1658.58
26-10-2022 00:00,1666.981,1677.212,1666.981,1669.135
27-10-2022 00:00,1666.227,1670.319,1660.949,1666.55
28-10-2022 00:00,1647.379,1653.626,1642.425,1649.533
31-10-2022 00:00,1638.763,1646.41,1635.855,1636.071
01-11-2022 00:00,1656.641,1658.365,1646.41,1652.764
02-11-2022 00:00,1660.303,1673.873,1639.84,1641.24
03-11-2022 00:00,1623.039,1636.609,1621.639,1634.994
04-11-2022 00:00,1668.811,1686.582,1665.688,1685.182
07-11-2022 00:00,1682.489,1686.259,1678.074,1678.505
08-11-2022 00:00,1680.012,1721.8,1679.905,1717.276
09-11-2022 00:00,1716.307,1726.97,1706.506,1708.66
10-11-2022 00:00,1744.848,1761.003,1741.078,1760.68
11-11-2022 00:00,1765.311,1772.527,1760.033,1772.311
14-11-2022 00:00,1768.434,1779.635,1767.895,1776.188
15-11-2022 00:00,1779.958,1790.297,1772.311,1782.435
16-11-2022 00:00,1781.466,1784.697,1775.219,1778.342
17-11-2022 00:00,1764.018,1767.465,1759.818,1765.418
18-11-2022 00:00,1759.603,1762.941,1752.064,1753.248
21-11-2022 00:00,1749.479,1750.125,1736.986,1743.448
22-11-2022 00:00,1747.971,1751.202,1741.724,1745.494
23-11-2022 00:00,1741.401,1758.095,1740.001,1756.372
25-11-2022 00:00,1753.895,1760.141,1752.925,1757.879
28-11-2022 00:00,1754.756,1756.156,1743.771,1743.986
29-11-2022 00:00,1752.279,1762.295,1751.202,1752.602
30-11-2022 00:00,1762.941,1775.004,1749.048,1775.004
01-12-2022 00:00,1803.76,1808.821,1798.375,1807.637
02-12-2022 00:00,1789.759,1803.652,1785.235,1801.39
05-12-2022 00:00,1793.744,1795.574,1769.726,1770.48
06-12-2022 00:00,1779.204,1782.866,1771.126,1775.327
07-12-2022 00:00,1782.112,1794.713,1780.496,1791.374
08-12-2022 00:00,1794.067,1799.129,1788.574,1792.882
09-12-2022 00:00,1801.39,1810.329,1794.282,1799.236
12-12-2022 00:00,1792.559,1794.282,1781.681,1784.374
13-12-2022 00:00,1822.392,1828.638,1809.575,1814.853
14-12-2022 00:00,1813.991,1818.084,1800.098,1810.437
15-12-2022 00:00,1784.912,1790.082,1778.127,1780.82
16-12-2022 00:00,1788.035,1798.375,1786.097,1796.328
19-12-2022 00:00,1795.467,1799.775,1787.712,1791.266
20-12-2022 00:00,1810.437,1825.838,1809.683,1820.992
21-12-2022 00:00,1820.561,1827.777,1816.684,1817.976
22-12-2022 00:00,1806.775,1806.775,1788.466,1796.005
23-12-2022 00:00,1797.298,1807.206,1794.928,1801.39
27-12-2022 00:00,1808.175,1837.47,1807.206,1816.576
28-12-2022 00:00,1809.899,1813.022,1799.667,1808.391
29-12-2022 00:00,1815.176,1823.9,1814.96,1818.515
30-12-2022 00:00,1822.93,1829.823,1817.976,1827.023
03-01-2023 00:00,1845.116,1853.409,1831.115,1842.316
04-01-2023 00:00,1861.702,1864.179,1850.825,1859.656
05-01-2023 00:00,1839.731,1841.67,1828.638,1836.5
06-01-2023 00:00,1849.855,1873.549,1844.147,1870.857
09-01-2023 00:00,1879.473,1885.181,1872.688,1875.057
10-01-2023 00:00,1880.55,1884.535,1874.626,1881.95
11-01-2023 00:00,1882.165,1882.488,1870.964,1880.657
12-01-2023 00:00,1895.628,1903.167,1883.458,1902.413
13-01-2023 00:00,1905.859,1925.999,1905.105,1925.245
17-01-2023 00:00,1919.322,1919.645,1907.259,1912.644
18-01-2023 00:00,1926.968,1929.769,1905.213,1907.152
19-01-2023 00:00,1921.045,1938.923,1918.029,1937.415
20-01-2023 00:00,1928.476,1934.938,1924.06,1930.953
23-01-2023 00:00,1920.83,1935.261,1914.691,1934.615
24-01-2023 00:00,1933.861,1942.046,1920.83,1941.616
25-01-2023 00:00,1931.6,1951.739,1930.953,1950.555
26-01-2023 00:00,1940.215,1941.508,1922.014,1932.892
27-01-2023 00:00,1930.738,1935.584,1919.86,1930.199
30-01-2023 00:00,1930.953,1932.461,1924.06,1925.245
31-01-2023 00:00,1925.891,1935.369,1922.876,1932.246
01-02-2023 00:00,1935.908,1957.232,1923.845,1956.586
02-02-2023 00:00,1950.232,1950.555,1914.26,1915.983
03-02-2023 00:00,1883.888,1889.381,1864.502,1868.164
06-02-2023 00:00,1875.165,1878.934,1866.226,1872.041
07-02-2023 00:00,1870.964,1887.658,1868.272,1873.765
08-02-2023 00:00,1884.104,1884.642,1872.149,1878.396
09-02-2023 00:00,1890.027,1890.35,1861.81,1863.533
10-02-2023 00:00,1869.995,1870.534,1859.225,1867.087
13-02-2023 00:00,1859.979,1862.133,1853.194,1857.61
14-02-2023 00:00,1852.117,1868.703,1846.086,1859.01
15-02-2023 00:00,1837.362,1841.562,1832.623,1840.485
16-02-2023 00:00,1834.562,1848.132,1830.469,1838.978
17-02-2023 00:00,1829.5,1846.732,1825.73,1844.47
21-02-2023 00:00,1843.824,1847.055,1834.562,1837.577
22-02-2023 00:00,1839.624,1841.239,1826.161,1827.238
23-02-2023 00:00,1829.177,1832.3,1820.992,1826.269
24-02-2023 00:00,1813.883,1818.407,1811.406,1813.13
27-02-2023 00:00,1818.838,1822.607,1815.284,1820.238
28-02-2023 00:00,1817.761,1833.593,1815.714,1828.531
01-03-2023 00:00,1841.131,1846.947,1835.962,1839.085
02-03-2023 00:00,1836.5,1841.455,1834.777,1838.008
03-03-2023 00:00,1846.516,1858.902,1841.455,1857.717
06-03-2023 00:00,1855.886,1856.425,1847.486,1848.347
07-03-2023 00:00,1835.423,1835.962,1814.96,1816.037
08-03-2023 00:00,1815.93,1826.484,1814.96,1815.176
09-03-2023 00:00,1828.208,1837.9,1827.777,1833.054
10-03-2023 00:00,1851.686,1872.688,1851.578,1872.58
13-03-2023 00:00,1902.628,1917.275,1898.751,1915.552
14-03-2023 00:00,1910.06,1912.644,1897.782,1904.459
15-03-2023 00:00,1926.322,1940,1911.567,1919.322
16-03-2023 00:00,1933.323,1934.83,1915.66,1923.199
17-03-2023 00:00,1949.585,1990.404,1946.893,1979.203
20-03-2023 00:00,1983.726,1987.496,1968.11,1979.957
21-03-2023 00:00,1967.14,1968.002,1937.523,1942.585
22-03-2023 00:00,1942.908,1981.034,1941.616,1975.649
23-03-2023 00:00,1980.711,2005.805,1977.372,2000.42
24-03-2023 00:00,1999.02,2003.112,1977.587,1977.91
27-03-2023 00:00,1950.985,1961.755,1946.031,1959.601
28-03-2023 00:00,1963.479,1977.587,1961.432,1975.649
29-03-2023 00:00,1965.417,1973.818,1962.725,1965.848
30-03-2023 00:00,1968.218,1986.419,1966.064,1983.619
31-03-2023 00:00,1982.865,1986.203,1968.756,1973.279
03-04-2023 00:00,1980.065,1992.881,1974.356,1987.496
04-04-2023 00:00,1989.434,2027.237,1988.788,2024.545
05-04-2023 00:00,2028.422,2034.022,2011.621,2022.929
06-04-2023 00:00,2012.805,2016.79,2002.681,2008.497
10-04-2023 00:00,1994.389,1996.327,1983.726,1993.635
11-04-2023 00:00,2002.251,2008.713,1999.343,2006.236
12-04-2023 00:00,2019.806,2021.098,2002.897,2016.036
13-04-2023 00:00,2043.715,2050.716,2035.422,2043.284
14-04-2023 00:00,2025.622,2030.037,1994.281,2007.097
17-04-2023 00:00,2002.035,2002.466,1982.757,1998.158
18-04-2023 00:00,1995.035,2013.882,1992.881,2005.913
19-04-2023 00:00,1985.45,1998.697,1984.696,1996.327
20-04-2023 00:00,2004.728,2014.313,2000.851,2004.189
21-04-2023 00:00,1992.235,1999.774,1973.279,1984.373
24-04-2023 00:00,1982.434,1992.773,1975.864,1990.404
25-04-2023 00:00,1990.727,2005.589,1984.911,2000.528
26-04-2023 00:00,2010.005,2010.22,1984.911,1989.65
27-04-2023 00:00,1980.603,1992.342,1975.003,1989.758
28-04-2023 00:00,1990.188,1996.543,1983.511,1990.296
01-05-2023 00:00,2003.759,2005.589,1980.711,1981.357
02-05-2023 00:00,1988.68,2020.883,1987.28,2019.59
03-05-2023 00:00,2020.56,2037.792,2013.236,2036.715
04-05-2023 00:00,2034.022,2060.947,2033.484,2051.039
05-05-2023 00:00,2009.251,2020.237,2000.743,2018.944
08-05-2023 00:00,2022.821,2031.976,2019.267,2021.421
09-05-2023 00:00,2026.052,2039.084,2025.514,2035.745
10-05-2023 00:00,2035.315,2042.423,2022.821,2032.838
11-05-2023 00:00,2029.499,2033.484,2012.482,2015.39
12-05-2023 00:00,2018.621,2023.898,2009.467,2011.944
15-05-2023 00:00,2017.221,2023.468,2014.313,2016.252
16-05-2023 00:00,2009.467,2012.051,1986.634,1991.05
17-05-2023 00:00,1985.019,1986.526,1976.08,1984.157
18-05-2023 00:00,1961.217,1963.156,1953.032,1958.417
19-05-2023 00:00,1962.833,1985.342,1958.094,1977.803
22-05-2023 00:00,1973.279,1979.957,1969.941,1973.172
23-05-2023 00:00,1968.541,1979.095,1965.31,1975.541
24-05-2023 00:00,1976.726,1976.726,1957.663,1959.601
25-05-2023 00:00,1951.309,1952.709,1939.677,1940.754
26-05-2023 00:00,1949.478,1952.601,1939.569,1948.508
30-05-2023 00:00,1957.124,1964.448,1951.201,1960.571
31-05-2023 00:00,1964.34,1975.756,1961.217,1963.586
01-06-2023 00:00,1968.864,1983.942,1967.894,1979.095
02-06-2023 00:00,1976.618,1976.941,1948.939,1949.909
05-06-2023 00:00,1947.108,1964.879,1945.062,1961.648
06-06-2023 00:00,1964.017,1967.14,1954.97,1963.802
07-06-2023 00:00,1959.494,1970.91,1940.215,1940.215
08-06-2023 00:00,1960.14,1971.341,1959.709,1965.848
09-06-2023 00:00,1964.017,1968.648,1957.124,1960.571
12-06-2023 00:00,1957.986,1959.494,1949.801,1958.848
13-06-2023 00:00,1961.217,1964.771,1940.431,1944.416
14-06-2023 00:00,1956.801,1959.709,1940.108,1945.493
15-06-2023 00:00,1941.616,1960.679,1940.539,1959.171
16-06-2023 00:00,1959.386,1966.817,1953.786,1956.155
20-06-2023 00:00,1939.246,1939.569,1930.199,1935.908
21-06-2023 00:00,1929.445,1938.061,1919.106,1933.107
22-06-2023 00:00,1920.937,1927.722,1913.075,1913.937
23-06-2023 00:00,1934.292,1938.061,1918.029,1919.214
26-06-2023 00:00,1928.369,1928.692,1921.583,1922.553
27-06-2023 00:00,1928.584,1930.953,1910.921,1913.721
28-06-2023 00:00,1908.767,1913.721,1903.059,1909.306
29-06-2023 00:00,1893.689,1913.075,1893.258,1907.259
30-06-2023 00:00,1913.721,1922.768,1909.736,1919.968
03-07-2023 00:00,1923.63,1931.492,1922.014,1922.122
05-07-2023 00:00,1932.246,1932.353,1915.229,1915.337
06-07-2023 00:00,1911.783,1914.906,1902.628,1909.629
07-07-2023 00:00,1921.153,1934.83,1920.83,1923.953
10-07-2023 00:00,1921.045,1926.968,1919.86,1925.461
11-07-2023 00:00,1932.461,1935.477,1929.23,1932.676
12-07-2023 00:00,1951.309,1959.601,1950.447,1958.848
13-07-2023 00:00,1959.709,1961.755,1954.647,1960.248
14-07-2023 00:00,1955.724,1961.971,1950.555,1954.001
17-07-2023 00:00,1949.262,1956.155,1945.493,1955.401
18-07-2023 00:00,1968.648,1984.157,1963.586,1977.803
19-07-2023 00:00,1975.756,1979.957,1969.51,1978.126
20-07-2023 00:00,1978.772,1979.203,1965.202,1968.11
21-07-2023 00:00,1960.786,1965.094,1956.694,1962.079
24-07-2023 00:00,1962.509,1965.956,1953.032,1953.678
25-07-2023 00:00,1957.124,1965.202,1950.447,1964.556
26-07-2023 00:00,1967.248,1977.803,1963.479,1974.141
27-07-2023 00:00,1956.263,1956.263,1942.046,1943.123
